game_id,tournament_slug,stage,round_number,packet_checksum,question_id,attempt_index,team_id,player_id,result,is_end,location_kind,word_index,option_index,token
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,17,0,team_28e2c3bf4a024_19da733627a,player_4e674585b4b7d_19da7336c66,correct,0,question,10,,region
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,18,0,team_28e2c3bf4a024_19da733627a,,correct,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,19,0,team_fbd90035ac5b2_19da733627a,player_c9ea8ced7c264_19da7337609,correct,1,end,,,END
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,20,0,team_fbd90035ac5b2_19da733627a,,incorrect,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,21,0,team_fbd90035ac5b2_19da733627a,player_8a414a984cf5a_19da7337609,correct,0,option,0,1,Bladder
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,22,0,team_fbd90035ac5b2_19da733627a,,correct,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,23,0,team_28e2c3bf4a024_19da733627a,player_18f910f5187b5_19da7336c66,correct,0,option,5,2,series
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,24,0,team_28e2c3bf4a024_19da733627a,,correct,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,25,0,team_28e2c3bf4a024_19da733627a,player_c5080d1139d3a8_19da7336c66,correct,1,end,,,END
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,26,0,team_28e2c3bf4a024_19da733627a,,correct,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,27,0,team_28e2c3bf4a024_19da733627a,player_4e674585b4b7d_19da7336c66,correct,0,question,19,,"field,"
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,28,0,team_28e2c3bf4a024_19da733627a,,incorrect,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,29,0,team_fbd90035ac5b2_19da733627a,player_8a414a984cf5a_19da7337609,correct,1,end,,,END
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,30,0,team_fbd90035ac5b2_19da733627a,,correct,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,31,0,team_fbd90035ac5b2_19da733627a,player_8a414a984cf5a_19da7337609,incorrect,1,end,,,END
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,31,1,team_28e2c3bf4a024_19da733627a,player_4e674585b4b7d_19da7336c66,correct,1,end,,,END
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,32,0,team_28e2c3bf4a024_19da733627a,,correct,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,33,0,team_28e2c3bf4a024_19da733627a,player_18f910f5187b5_19da7336c66,incorrect,0,question,28,,capacitance
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,33,1,team_fbd90035ac5b2_19da733627a,player_c9ea8ced7c264_19da7337609,incorrect,1,end,,,END
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,35,0,team_28e2c3bf4a024_19da733627a,player_c5080d1139d3a8_19da7336c66,correct,0,option,9,0,zero
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,36,0,team_28e2c3bf4a024_19da733627a,,incorrect,1,end,,,BONUS
20260419T192459Z_uj01mpc,dasoni-2,double_elim,1,9f3637017a1faee9f783a0689f6bcfb59988a3e772d87ea4d28a272e3c2fe14d,37,0,team_fbd90035ac5b2_19da733627a,player_ade12e884cd3a_19da7337609,correct,0,option,2,0,anisotropic
