game_id,slot,team_id,team_name,category,tossup_points,bonus_points,tossups_correct,tossups_incorrect,tossups_no_penalty,bonuses_correct,bonuses_incorrect,bonuses_unheard
28,2,31,North Allegheny,EARTH_SPACE,16,10,4,0,0,1,3,0
28,2,31,North Allegheny,MATH,0,0,0,0,4,0,0,4
28,2,31,North Allegheny,PHYSICS,12,30,3,0,1,3,0,1
29,1,25,Lexington B,BIOLOGY,4,10,2,1,1,1,0,3
29,1,25,Lexington B,CHEMISTRY,0,0,0,0,4,0,0,4
29,1,25,Lexington B,EARTH_SPACE,4,10,2,1,1,1,1,2
29,1,25,Lexington B,MATH,4,20,2,1,1,2,0,2
29,1,25,Lexington B,PHYSICS,0,0,0,0,4,0,0,4
29,2,32,North Hollywood A,BIOLOGY,8,20,2,0,2,2,0,2
29,2,32,North Hollywood A,CHEMISTRY,16,40,4,0,0,4,0,0
29,2,32,North Hollywood A,EARTH_SPACE,0,0,1,1,2,0,1,3
29,2,32,North Hollywood A,MATH,8,0,2,0,2,0,2,2
29,2,32,North Hollywood A,PHYSICS,8,30,3,1,0,3,0,1
30,1,24,Lexington A,BIOLOGY,0,20,2,2,0,2,0,2
30,1,24,Lexington A,CHEMISTRY,16,40,4,0,0,4,0,0
30,1,24,Lexington A,EARTH_SPACE,4,10,2,1,1,1,1,2
30,1,24,Lexington A,MATH,8,20,2,0,2,2,0,2
30,1,24,Lexington A,PHYSICS,4,10,1,0,3,1,0,3
30,2,36,Quail Valley,BIOLOGY,8,20,2,0,2,2,0,2
30,2,36,Quail Valley,CHEMISTRY,0,0,0,0,4,0,0,4
30,2,36,Quail Valley,EARTH_SPACE,8,0,2,0,2,0,1,3
30,2,36,Quail Valley,MATH,8,20,2,0,2,2,0,2
30,2,36,Quail Valley,PHYSICS,8,10,2,0,2,1,1,2
31,1,5,BASIS Chandler,BIOLOGY,16,40,4,0,0,4,0,0
31,1,5,BASIS Chandler,CHEMISTRY,16,30,4,0,0,3,1,0
31,1,5,BASIS Chandler,EARTH_SPACE,8,10,3,1,0,1,2,1
31,1,5,BASIS Chandler,MATH,12,20,3,0,1,2,1,1
31,1,5,BASIS Chandler,PHYSICS,8,10,3,1,0,1,2,1
31,2,20,Enloe,BIOLOGY,-4,0,0,1,3,0,0,4
31,2,20,Enloe,CHEMISTRY,0,0,0,0,4,0,0,4
31,2,20,Enloe,EARTH_SPACE,0,0,0,0,4,0,0,4
31,2,20,Enloe,MATH,0,0,0,0,4,0,0,4
31,2,20,Enloe,PHYSICS,4,0,1,0,3,0,1,3
32,1,2,American Heritage Broward,BIOLOGY,8,10,2,0,2,1,1,2
32,1,2,American Heritage Broward,CHEMISTRY,4,0,1,0,3,0,1,3
32,1,2,American Heritage Broward,EARTH_SPACE,0,0,0,0,4,0,0,4
32,1,2,American Heritage Broward,MATH,8,20,2,0,2,2,0,2
32,1,2,American Heritage Broward,PHYSICS,4,0,1,0,3,0,1,3
32,2,22,Iolani A,BIOLOGY,4,20,2,1,1,2,0,2
32,2,22,Iolani A,CHEMISTRY,12,30,3,0,1,3,0,1
32,2,22,Iolani A,EARTH_SPACE,8,0,2,0,2,0,2,2
32,2,22,Iolani A,MATH,4,10,1,0,3,1,0,3
32,2,22,Iolani A,PHYSICS,8,10,2,0,2,1,1,2
33,1,16,Deap South,BIOLOGY,0,20,2,2,0,2,0,2
33,1,16,Deap South,CHEMISTRY,16,30,4,0,0,3,1,0
33,1,16,Deap South,EARTH_SPACE,8,0,3,1,0,0,3,1
33,1,16,Deap South,MATH,4,20,2,1,1,2,0,2
33,1,16,Deap South,PHYSICS,12,20,3,0,1,2,1,1
33,2,23,Iolani B,BIOLOGY,0,0,1,1,2,0,1,3
33,2,23,Iolani B,CHEMISTRY,0,0,0,0,4,0,0,4
33,2,23,Iolani B,EARTH_SPACE,-8,0,0,2,2,0,0,4
33,2,23,Iolani B,MATH,8,20,2,0,2,2,0,2
33,2,23,Iolani B,PHYSICS,-4,0,1,2,1,0,1,3
34,1,7,BISV B,BIOLOGY,0,0,0,0,4,0,0,4
34,1,7,BISV B,CHEMISTRY,4,0,1,0,3,0,1,3
34,1,7,BISV B,EARTH_SPACE,4,0,1,0,3,0,1,3
34,1,7,BISV B,MATH,0,10,1,1,2,1,0,3
34,1,7,BISV B,PHYSICS,4,0,1,0,3,0,1,3
34,2,26,Luka Fan Club,BIOLOGY,4,20,2,1,1,2,0,2
34,2,26,Luka Fan Club,CHEMISTRY,12,20,3,0,1,2,0,2
34,2,26,Luka Fan Club,EARTH_SPACE,8,10,3,1,0,1,2,1
34,2,26,Luka Fan Club,MATH,8,20,3,1,0,2,1,1
34,2,26,Luka Fan Club,PHYSICS,8,20,2,0,2,2,0,2
35,1,29,MSJ,BIOLOGY,16,40,4,0,0,4,0,0
35,1,29,MSJ,CHEMISTRY,12,30,3,0,1,3,0,1
35,1,29,MSJ,EARTH_SPACE,-4,10,1,2,1,1,0,3
35,1,29,MSJ,MATH,0,20,2,2,0,2,0,2
35,1,29,MSJ,PHYSICS,4,10,2,1,1,1,1,2
35,2,35,Punahou School,BIOLOGY,0,0,0,0,4,0,0,4
35,2,35,Punahou School,CHEMISTRY,4,10,1,0,3,1,0,3
35,2,35,Punahou School,EARTH_SPACE,0,0,1,1,2,0,1,3
35,2,35,Punahou School,MATH,8,0,2,0,2,0,2,2
35,2,35,Punahou School,PHYSICS,8,10,2,0,2,1,1,2
36,1,12,Clements,BIOLOGY,4,0,1,0,3,0,1,3
36,1,12,Clements,CHEMISTRY,8,10,2,0,2,1,1,2
36,1,12,Clements,EARTH_SPACE,12,10,3,0,1,1,2,1
36,1,12,Clements,MATH,4,20,2,1,1,2,0,2
36,1,12,Clements,PHYSICS,8,20,3,1,0,2,1,1
36,2,28,Lynbrook B,BIOLOGY,8,0,2,0,2,0,2,2
36,2,28,Lynbrook B,CHEMISTRY,8,10,2,0,2,1,1,2
36,2,28,Lynbrook B,EARTH_SPACE,4,0,1,0,3,0,1,3
36,2,28,Lynbrook B,MATH,8,0,2,0,2,0,2,2
36,2,28,Lynbrook B,PHYSICS,0,0,0,0,4,0,0,4
37,1,13,Clovis North,BIOLOGY,0,0,0,0,4,0,0,4
37,1,13,Clovis North,CHEMISTRY,12,20,3,0,1,2,1,1
37,1,13,Clovis North,EARTH_SPACE,4,0,1,0,3,0,1,3
37,1,13,Clovis North,MATH,4,10,1,0,3,1,0,3
37,1,13,Clovis North,PHYSICS,12,20,3,0,1,2,1,1
37,2,37,Thomas Jefferson,BIOLOGY,16,30,4,0,0,3,1,0
37,2,37,Thomas Jefferson,CHEMISTRY,4,10,1,0,3,1,0,3
37,2,37,Thomas Jefferson,EARTH_SPACE,0,0,2,2,0,0,2,2
37,2,37,Thomas Jefferson,MATH,8,20,3,1,0,2,1,1
37,2,37,Thomas Jefferson,PHYSICS,-4,0,0,1,3,0,0,4
38,1,4,Arcadia B,BIOLOGY,4,0,1,0,3,0,1,3
38,1,4,Arcadia B,CHEMISTRY,0,10,1,1,2,1,0,3
38,1,4,Arcadia B,EARTH_SPACE,0,0,0,0,4,0,0,4
38,1,4,Arcadia B,MATH,-4,0,0,1,3,0,0,4
38,1,4,Arcadia B,PHYSICS,4,0,1,0,3,0,1,3
38,2,27,Lynbrook A,BIOLOGY,12,30,3,0,1,3,0,1
